path,sentence,up_votes,down_votes,age,gender,accent
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_28262268.mp3,Hivyo jenerali alikuwa adui wa mfalme.,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_28262271.mp3,Hasa alifundisha na kuwasaidia watoto maskini wengi.,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_28262273.mp3,Hakuna viwanda vikubwa lakini makampuni mengi madogo na ya wastani.,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_28262277.mp3,Kichwa chao cha kipekee hutumika kama silaha wakati wa uwindaji mawindo yao.,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_28262522.mp3,Wasanii wengi walifanya kazi kwa aina ya sanaa ya kisasa na aina nyingine.,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30341835.mp3,Wadigo walikuwa moja ya sehemu ya biashara ya wakati huo,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30341836.mp3,Mradi wa kuzalisha umeme wa Julius Nyerere katika bonde la mto Rufiji,4,1,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30341837.mp3,Ugali hasa ule wa muhogo wanauita ibadaa na ndizi pia,3,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30341839.mp3,Bi harusi hupambwa kwa Imasaa ambazo ni mapambo mazuri ya shanga,2,1,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31159413.mp3,Rasilimali za bima ya afya,3,1,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31159416.mp3,• Toa maneno ya tumaini.,5,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31175467.mp3,kuwaona madakitari na wakunga kwa wakati,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31251174.mp3,Kushindwa kuamka au kuwa macho•,4,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31251176.mp3,Ala! Kumbe ni mchawi hodari,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31255149.mp3,Mwenyekiti alishtakiwa kwa uporaji wa mali ya umma,3,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31421320.mp3,Chuo Kikuu cha Aga Khan na Chuo Kikuu cha Ardhi,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31421321.mp3,Misa ya mazishi yake tarehe nane mwezi wa nne,2,1,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31421322.mp3,Kwa upande wa kusini wapo Wagogo,3,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_31421323.mp3,Alikuwa akichukuliwa kuwa mwenye ujuzi,2,0,,,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620949.mp3,Kama anavyotambulika twiga nchini Tanzania ndivyo anavyotambulika kangaroo nchini Australia,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620950.mp3,Lule aliteuliwa kuongoza serikali ya mpito wa makundi ya waganda,3,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620985.mp3,Kimsingi ufanisi wangu katika siasa za Tanzania umetokana na uweledi umakini katika kila jambo,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620987.mp3,Pamoja na hayo sultani alipokea kwa moyo mmoja wamisionari wakristo,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621038.mp3,Alizaliwa Ngarambe Umatumbi Tanzania tarehe mwezi na mwaka aliozaliwa bado havijawekwa katika kumbukumbu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621040.mp3,Ngome inayofanana na Ngome ya Yesu iliyopo Mombasa nchini Kenya,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621041.mp3,Malenga hodari,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621114.mp3,Waaguzi hao ambao huchaguliwa kutoka kwenye ndoto,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621117.mp3,Wale ambao hawatambuliki kwa makabila yao huitwa Vanyika au Mnyika,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621157.mp3,Mkuki ni mojawapo ya kifaa cha thamani ambacho mpiganaji anatakiwa kuwa nacho,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621159.mp3,Oprah anajulikana kwa harakati zake za kutetea haki za watoto duniani,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621162.mp3,Kwa sababu watu walijenga mahusiano ya kudumu,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621196.mp3,Orodha ya hatua za kujikinga zinazopaswa kutiliwa mkazo,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621197.mp3,Wananchi wengi wa ukanda wa kusini walikimbia vita na kuishi sehemu tofauti tofauti,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621198.mp3,ujerumani iliendelea kutawala michuano ya ulaya,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621239.mp3,Waziri mkuu Milton Obote na Amin walishutumiwa katika mpango wa kuingiza meno ya tembo,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621242.mp3,Wilaya imepakana na Wilaya ya Chamwino upande wa Magharibi,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621243.mp3,Mamlaka ya Mawasiliano Tanzania inatoa mchango mkubwa kwa wananchi wake,4,3,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621276.mp3,Tuongee swahili sanifu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621287.mp3,iliyokuwa ofisi ya mkuu wa wilaya posta ya zamani Msikiti wa Jamatini,5,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621289.mp3,Dhana hii hupewa uzito hasa kutokana na mlima uliopo sehemu za Gairo,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621299.mp3,Mwalimu anaugua homa kali sana,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621303.mp3,Alipoona matumaini hayo yameshindikana alianza kutengeneza kanisa,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621333.mp3,mawazo ya nyerere yalisaidia nchi nyingi sana kujikomboa,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621337.mp3,mb hubadilika na kuwa p katika Kiswahili,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621339.mp3,Tibaijuka anakua kiongozi wa pili mwandamizi wa Serikali kuondoka madarakani kwa kashfa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621392.mp3,uimarishaji wa menejimenti na utendaji kazi kwa kuongeza nguvu ya waajiriwa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621394.mp3,Inayo migodi mikubwa inayochimba dhahabu katika ardhi yake,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621395.mp3,uongozi wa Waislam kutoka serikalini Nyerere alikuwa,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621412.mp3,Kiti kimoja hakitoshi,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621413.mp3,Mpangile alisimikwa kama kiongozi mpya wa Wahehe katika eneo hilo,3,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621418.mp3,Na ndio maana hata maendeleo ya elimu na kilimo kwao vilionesha matunda mapema sana,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621460.mp3,Unapoona Tausi kainua mkia basi hapo ni kipindi cha dume huyo kuhitaji jike,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621463.mp3,Aliweza kutumia ushawishi wake kwenye baraza la taasisi ya wakulima wa mkonge Tanganyika,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621520.mp3,Taarifa za biashara ya viungo vya binadamu zimekuwepo toka zamani,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621523.mp3,Hapo katikati kuna mapori kuelekea milima mitatu,4,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621544.mp3,Mikindani kwa upande wa mashariki imepakana na bahari ya hindi,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621545.mp3,Kundi la wanajeshi wachukuzi liliundwa na kuwajumuisha Waafrika laki nne,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621551.mp3,Pamoja na hayo yote pia enzi za utawala wa viongozi hao walitumia silaha mbalimbali,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621554.mp3,kiasi cha kuweza kutengeneza meli kubwa za kifakhari,4,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621574.mp3,Kwa asilimia kubwa ukilinganisha na makabila mengine,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621579.mp3,Urafiki wake na Neymar uko wazi na unajulikana,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621653.mp3,Makabila haya mawili Ikumbukwe wamatumbi wanapatikana katika wilaya ya Kilwa,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621656.mp3,Iliundwa kaulimbiu ya Uhuru Mandela na mwanahabari Percy Qoboza,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621660.mp3,maporomoko hayo yako katika Kijiji cha uru moshi vijijini,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621869.mp3,Matatizo yanayoweza kutokea ni pamoja na nyumonia mshtuko na kifo,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621919.mp3,mwalimu nyerere alirudi kijijini kwao butihama,3,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621921.mp3,Mji mkongwe ambao hivi sasa unaratibiwa kuwa sehemu ya Urithi wa Dunia,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621925.mp3,mauro Icardi nyota wa argentina aliwahi kuja tanzania,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621972.mp3,Mwaka elfu moja mia tisa arobaini Waingereza walihamishia makao makuu ya wilaya,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621977.mp3,tena kwa mapenzi ya dhati kabisa utashangaa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622011.mp3,Licha ya kuyatangaza rasmi kuwa yatakuwa makumbusho kutokana na historia yake,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622012.mp3,Wamala alinusurika kuuawa Juni mbili mwaka huu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622041.mp3,Ngoma hiyo huchezwa chini ya bonde lenye misitu,3,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622043.mp3,hakuna mtu aliyekuwa na wazo la kuanzisha vyama vingi,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622046.mp3,nchi za austria na uswisi ziliandaa kwa pamoja fainali za mataifa ya ulaya,4,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622048.mp3,Aliamua kuondoka kwenda Ujerumani kuendeleza ubabe wake,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622064.mp3,Wavulana wana wajibu wa kulinda mifugo midogo,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30622065.mp3,Aliwaongoza Wajerumani Hans Meyer na Ludwig Purtscheller,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620944.mp3,Baadae kwa jitihada zangu mwenyewe nilianza kuandika makala,3,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620946.mp3,Mjengwa anaeleza migogoro hiyo katika kitabu chake cha Simulizi Za Mzee Madiba,2,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620947.mp3,kiumbe huyo anauwezo wa kutambua harafu bila kunusa,2,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620953.mp3,Msitu wa Highlind unaosimamiwa na Mamlaka ya Hifadhi ya Ngorongoro,3,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30620981.mp3,Walijulikana kwa mnyama ambaye ni kondoo yaani kuwa wapole,2,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621022.mp3,magufuli alikuwa na ushirikiano na wanyonge,2,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621026.mp3,Wale walioishi mabweni ya Kibo Mawenzi na Oldonyo wanakumbuka utawala wake,4,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621080.mp3,Nabtry Grace Haukwa aliweza kumwakilisha Awilo nchini Marekani,2,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621139.mp3,Allah akbar Allah atujaalie husnil khatima inshaAllah,2,1,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621143.mp3,mbuni ana rangi nyekundu pinki au bluu shingoni,3,0,twenties,female,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30621186.mp3,Kupanda Mlima Meru kunachukua siku tatu hadi nne,2,0,twenties,female,
